nombre,x,y,z
STOCK-5-2840,808732.566,9156754.464,2840
STOCK-5-2840,808731.701,9156754.218,2840
STOCK-5-2840,808731.493,9156754.159,2840
STOCK-5-2840,808730.636,9156753.933,2840
STOCK-5-2840,808730.401,9156753.871,2840
STOCK-5-2840,808729.496,9156753.648,2840
STOCK-5-2840,808729.218,9156753.58,2840
STOCK-5-2840,808728.232,9156753.351,2840
STOCK-5-2840,808727.892,9156753.264,2840
STOCK-5-2840,808726.792,9156753.02,2840
STOCK-5-2840,808726.739,9156753.017,2840
STOCK-5-2840,808725.653,9156753.003,2840
STOCK-5-2840,808725.157,9156752.975,2840
STOCK-5-2840,808721.815,9156752.9,2840
STOCK-5-2840,808715.302,9156752.988,2840
STOCK-5-2840,808711.889,9156753.119,2840
STOCK-5-2840,808706.346,9156753.213,2840
STOCK-5-2840,808701.187,9156753.445,2840
STOCK-5-2840,808701.172,9156753.445,2840
STOCK-5-2840,808696.329,9156753.777,2840
STOCK-5-2840,808691.752,9156754.167,2840
STOCK-5-2840,808691.737,9156754.168,2840
STOCK-5-2840,808687.372,9156754.577,2840
STOCK-5-2840,808683.172,9156754.966,2840
STOCK-5-2840,808679.076,9156755.294,2840
STOCK-5-2840,808675.039,9156755.52,2840
STOCK-5-2840,808671.018,9156755.606,2840
STOCK-5-2840,808668.741,9156755.62,2840
STOCK-5-2840,808666.726,9156755.614,2840
STOCK-5-2840,808664.911,9156755.582,2840
STOCK-5-2840,808663.242,9156755.521,2840
STOCK-5-2840,808661.662,9156755.424,2840
STOCK-5-2840,808660.129,9156755.289,2840
STOCK-5-2840,808658.584,9156755.111,2840
STOCK-5-2840,808656.97,9156754.885,2840
STOCK-5-2840,808655.242,9156754.607,2840
STOCK-5-2840,808653.343,9156754.272,2840
STOCK-5-2840,808651.219,9156753.876,2840
STOCK-5-2840,808648.738,9156753.335,2840
STOCK-5-2840,808646.236,9156752.693,2840
STOCK-5-2840,808643.607,9156751.939,2840
STOCK-5-2840,808640.757,9156751.063,2840
STOCK-5-2840,808637.579,9156750.055,2840
STOCK-5-2840,808633.989,9156748.907,2840
STOCK-5-2840,808629.884,9156747.61,2840
STOCK-5-2840,808627.955,9156747.178,2840
STOCK-5-2840,808628.193,9156748.42,2840
STOCK-5-2840,808628.699,9156750.052,2840
STOCK-5-2840,808628.885,9156750.424,2840
STOCK-5-2840,808629.059,9156750.753,2840
STOCK-5-2840,808629.094,9156750.825,2840
STOCK-5-2840,808630.064,9156752.833,2840
STOCK-5-2840,808630.495,9156753.724,2840
STOCK-5-2840,808630.79,9156754.342,2840
STOCK-5-2840,808631.131,9156755.057,2840
STOCK-5-2840,808631.346,9156755.409,2840
STOCK-5-2840,808631.554,9156755.77,2840
STOCK-5-2840,808631.606,9156755.911,2840
STOCK-5-2840,808631.69,9156756.138,2840
STOCK-5-2840,808631.698,9156756.161,2840
STOCK-5-2840,808631.754,9156756.402,2840
STOCK-5-2840,808631.79,9156756.553,2840
STOCK-5-2840,808631.854,9156756.858,2840
STOCK-5-2840,808631.876,9156756.959,2840
STOCK-5-2840,808631.955,9156757.289,2840
STOCK-5-2840,808631.972,9156757.359,2840
STOCK-5-2840,808631.888,9156757.537,2840
STOCK-5-2840,808631.875,9156757.565,2840
STOCK-5-2840,808631.906,9156757.932,2840
STOCK-5-2840,808631.91,9156757.982,2840
STOCK-5-2840,808631.694,9156759.778,2840
STOCK-5-2850,808776.004,9156988.711,2850
STOCK-5-2850,808776.076,9156988.697,2850
STOCK-5-2850,808775.861,9156988.359,2850
STOCK-5-2850,808775.842,9156988.336,2850
STOCK-5-2850,808775.395,9156987.8,2850
STOCK-5-2850,808775.313,9156987.79,2850
STOCK-5-2850,808771.83,9156987.377,2850
STOCK-5-2850,808771.691,9156987.334,2850
STOCK-5-2850,808771.604,9156987.296,2850
STOCK-5-2850,808771.572,9156987.29,2850
STOCK-5-2850,808761.934,9156985.626,2850
STOCK-5-2850,808761.813,9156985.594,2850
STOCK-5-2850,808761.625,9156985.544,2850
STOCK-5-2850,808761.452,9156985.489,2850
STOCK-5-2850,808761.302,9156985.442,2850
